chapter,code,title,classKind,parent_code,uri,definition
04,4A41.20,Myosite à corps d'inclusion inflammatoire,category,4A41.2,http://id.who.int/icd/release/11/2024-01/mms/797555186,"La myosite à corps d'inclusion (IBM) est la myopathie inflammatoire idiopathique la plus fréquente après 50 ans. Elle se manifeste typiquement par une faiblesse musculaire asymétrique chronique et insidieuse au niveau de la jambe proximale et/ou du bras distal, entraînant des chutes récurrentes et une perte de dextérité. La créatine kinase est jusqu'à 15 fois plus élevée dans l'IBM et l'électromyographie à l'aiguille montre le plus souvent une myopathie irritative chronique. L'histopathologie musculaire montre des exsudats inflammatoires endomysiaux entourant et envahissant les fibres musculaires non nécrosées, souvent accompagnés de vacuoles et de dépôts de protéines. Malgré la pathologie musculaire inflammatoire, il est probable que l'IBM présente une composante dégénérative importante, comme le montre la réfractarité au traitement immunosuppresseur."
04,4A41.21,Myopathie à inclusions non-inflammatoire,category,4A41.2,http://id.who.int/icd/release/11/2024-01/mms/404396176,La myopathie non inflammatoire à inclusions (IBM) est un trouble musculaire idiopathique sans exsudats inflammatoires et sans expression du complexe majeur d'histocompatibilité de classe I. Des vacuoles bordées et des cellules de type yi sans cellules inflammatoires sont décrites dans la biopsie musculaire.
04,4A41.2Z,"Myopathie à corps d'inclusion, sans précision",category,4A41.2,http://id.who.int/icd/release/11/2024-01/mms/983668658/unspecified,
04,4A41.Y,Autres myopathie inflammatoire idiopathique,category,4A41,http://id.who.int/icd/release/11/2024-01/mms/464294586/other,
04,4A41.Z,"Myopathie inflammatoire idiopathique, sans précision",category,4A41,http://id.who.int/icd/release/11/2024-01/mms/464294586/unspecified,
04,4A42,Sclérose systémique,category,,http://id.who.int/icd/release/11/2024-01/mms/1084365812,"La sclérose systémique est une maladie systémique du tissu conjonctif qui se manifeste par un durcissement et un épaississement de la peau, par des anomalies au niveau de la microvasculature et des gros vaisseaux, et par des changements dégénératifs fibreux dans divers organes du corps, notamment le cœur, les poumons, les reins et le tractus gastro-intestinal. (Arthritis Rheum 1980;23:581-590)"
04,4A42.0,Sclérose systémique chez l'enfant,category,4A42,http://id.who.int/icd/release/11/2024-01/mms/2338375,"Sclérodermie systémique apparaissant avant l'âge de 16 ans. L'atteinte des organes internes est moins fréquente, mais l'arthrite et la myosite sont plus fréquentes que chez les adultes."
04,4A42.1,Sclérose systémique diffuse,category,4A42,http://id.who.int/icd/release/11/2024-01/mms/1852283743,"La sclérodermie systémique cutanée diffuse (dcSSc) est un sous-type de sclérose systémique (SSc) caractérisé par une fibrose cutanée tronculaire et acrale avec une atteinte diffuse précoce et significative (pneumopathie interstitielle, insuffisance rénale oligurique, maladie gastro-intestinale diffuse, et atteinte myocardique)."
04,4A42.2,Sclérose systémique limitée,category,4A42,http://id.who.int/icd/release/11/2024-01/mms/187455179,"Combinaison de calcinose, syndrome de Raynaud, dysfonctionnement de l’œsophage, sclérodactylie et télangiectasies."
04,4A42.Z,"Sclérose systémique, sans précision",category,4A42,http://id.who.int/icd/release/11/2024-01/mms/1084365812/unspecified,
04,4A43,Maladie auto-immune systémique de chevauchement ou indifférenciée non spécifique à un organe,category,,http://id.who.int/icd/release/11/2024-01/mms/636081762,Maladies auto-immunes systémiques non spécifiques qui ne répondent pas aux critères diagnostiques d'une seule entité connue.
04,4A43.0,Maladie liée aux IgG4,category,4A43,http://id.who.int/icd/release/11/2024-01/mms/99883782,"Le syndrome lié aux IgG4 (maladie liée aux IgG4 : IgG4-RD) est une maladie clinique caractérisée par une concentration élevée d'IgG4 dans le sérum et une tuméfaction ou une infiltration tissulaire par des plasmocytes IgG4-positifs. Les critères de diagnostic du syndrome lié aux IgG4 ont été proposés, et il peut être présent dans une certaine population de patients souffrant d'une grande variété de maladies, notamment la maladie de Mikulicz, la pancréatite auto-immune, l'hypophysite, la thyroïdite de Riedel, la pneumonite interstitielle, la néphrite interstitielle, la prostatite, la lymphadénopathie, la fibrose rétropéritonéale, l'anévrisme aortique inflammatoire et la pseudo-tumeur inflammatoire."
04,4A43.1,Maladie de Mikulicz,category,4A43,http://id.who.int/icd/release/11/2024-01/mms/2012865457,"La maladie de Mikulicz est une affection signalée pour la première fois par Johann von Mikulicz en 1892 et caractérisée par un gonflement symétrique des glandes lacrymales, submandibulaires et parotides, avec une infiltration massive de ces glandes par des cellules mononucléaires. Les auto-anticorps sériques, tels que les anti-Ro/SS-A, sont généralement négatifs et la concentration sérique d'IgG4 peut être augmentée. Contrairement à la maladie de Sjögren, la maladie de IgG4-Mikulicz est caractérisée par la formation de follicules lymphoïdes, mais présente des niveaux plus faibles d'infiltration lymphocytaire dans les canaux salivaires, de sorte que leur structure reste intacte."
04,4A43.2,Syndrome de Sjögren,category,4A43,http://id.who.int/icd/release/11/2024-01/mms/1923044320,"Le syndrome de Sjögren est une maladie auto-immune inflammatoire systémique, à progression lente, qui affecte principalement les glandes exocrines. Des infiltrats lymphocytaires remplacent l'épithélium fonctionnel, entraînant une sécheresse orale et oculaire. Des auto-anticorps caractéristiques (par exemple, anti-Ro/SS-A et/ou anti-La/SS-B) sont produits. Le trouble peut se manifester seul (on parle alors de ""SSP primaire"") ou en association avec une autre maladie auto-immune (on parle alors de ""SSP secondaire"")."
04,4A43.20,Syndrome de Sjögren primaire,category,4A43.2,http://id.who.int/icd/release/11/2024-01/mms/899463360,
04,4A43.21,Syndrome de Sjögren secondaire,category,4A43.2,http://id.who.int/icd/release/11/2024-01/mms/953143133,"Le syndrome de Sjögren secondaire est une maladie auto-immune inflammatoire progressive affectant les glandes exocrines en présence d'autres maladies auto-immunes systémiques, telles que la polyarthrite rhumatoïde, le lupus érythémateux systémique et la sclérose systémique. Des infiltrats lymphocytaires remplacent l'épithélium fonctionnel, entraînant une sécheresse orale et oculaire."
04,4A43.22,Syndrome de Sjögren de l'enfant,category,4A43.2,http://id.who.int/icd/release/11/2024-01/mms/1696887984,
04,4A43.2Y,Autre syndrome de Sjögren précisé,category,4A43.2,http://id.who.int/icd/release/11/2024-01/mms/1923044320/other,
04,4A43.2Z,"Syndrome de Sjögren, sans précision",category,4A43.2,http://id.who.int/icd/release/11/2024-01/mms/1923044320/unspecified,
04,4A43.3,Maladie du tissu conjonctif mixte,category,4A43,http://id.who.int/icd/release/11/2024-01/mms/891652224,"La maladie mixte du tissu conjonctif est un syndrome qui se chevauche et qui combine des caractéristiques du lupus érythémateux systémique, de la sclérose systémique et de la polymyosite avec la présence d'auto-anticorps dirigés contre la ribonucléoprotéine U1. Le phénomène de Raynaud est observé chez presque tous les patients et l'hypertension artérielle pulmonaire est la cause la plus fréquente de décès chez les patients atteints de MCTD."
04,4A43.4,Fasciite à éosinophiles diffuse,category,4A43,http://id.who.int/icd/release/11/2024-01/mms/1977389237,"Également appelée maladie de Shulman/fasciite diffuse, la fasciite éosinophile diffuse est une maladie idiopathique rare associée à une induration de la peau (signe de la peau d'orange) qui se développe généralement rapidement. Il s'agit d'une sclérose dermique et hypodermique associée à un épaississement fibreux des septa lobulaires adipeux sous-cutanés, du fascia superficiel et du périmysium. Une biopsie excisionnelle de pleine épaisseur des lésions cutanées révélant une fibrose du fascia sous-cutané est généralement nécessaire pour le diagnostic. L'apparition de la maladie fait suite à un effort physique inhabituel et un traumatisme, surtout chez les hommes."
04,4A43.Y,Autres maladies auto-immunes systémiques de chevauchement ou indifférenciées non spécifiques à un organe,category,4A43,http://id.who.int/icd/release/11/2024-01/mms/636081762/other,
04,4A43.Z,Maladie auto-immune systémique indifférenciée non spécifique à un organe,category,4A43,http://id.who.int/icd/release/11/2024-01/mms/636081762/unspecified,
04,4A44,Vascularite,category,,http://id.who.int/icd/release/11/2024-01/mms/572581721,"Les vascularites constituent un groupe hétérogène de maladies d'étiologie multifactorielle caractérisées par des lésions inflammatoires des vaisseaux. Ces lésions consistent en une nécrose fibrinoïde (artérite nécrosante), une infiltration de cellules géantes sans nécrose, un dépôt d'immunoglobulines ou une infiltration leucocytoclastique. Le spectre et la gravité des vascularites systémiques sont larges, allant d'une maladie fulminante menaçant la vie ou la vue à une maladie cutanée relativement mineure."
04,4A44.0,Pseudopolyarthrite rhizomélique,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/1248176279,
04,4A44.1,Syndrome de l'arc aortique,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/1327645131,"Artérite, souvent granulomateuse, affectant principalement l'aorte et/ou ses branches principales. Début habituellement chez les patients de moins de 50 ans."
04,4A44.2,Artérite à cellules géantes,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/1929970386,"Artérite, souvent granulomateuse, touchant généralement l'aorte et/ou ses principales branches, avec une prédilection pour les branches de l'artère carotide. Implique souvent l'artère temporale. Apparaît généralement chez les patients de plus de 50 ans et est souvent associée à une polymyalgie rhumatismale."
04,4A44.3,Vascularite d'un seul organe,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/1314272220,"Vascularite dans les artères ou les veines de toute taille dans un seul organe qui ne présente aucune caractéristique indiquant qu'il s'agit d'une expression limitée d'une vascularite systémique. Le type d'organe et de vaisseau impliqué doit être inclus dans le nom (par exemple, SVV cutané, artérite testiculaire, vascularite du système nerveux central). La distribution de la vascularite peut être unifocale ou multifocale (diffuse) au sein d'un organe. Certains patients chez qui on a diagnostiqué à l'origine une SOV développeront d'autres manifestations de la maladie qui justifieront une redéfinition du cas comme l'une des vascularites systémiques (par exemple, une artérite cutanée qui deviendra plus tard une polyartérite noueuse systémique, etc.). Chapel Hill Consensus Conference, 2011)"
04,4A44.4,Polyartérite noueuse,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/1419332129,"La périartérite noueuse est une vasculite nécrosante systémique à médiation immunologique affectant les vaisseaux de taille moyenne. Dans quelques cas, la maladie apparaît après une infection virale, mais dans la majorité des cas, il n'y a pas d'événement déclencheur connu. Les manifestations cliniques concernent de nombreux organes et entraînent une altération générale de l'état de santé, notamment une perte de poids rapide, une paralysie des nerfs périphériques, une atteinte rénale et des troubles digestifs tels que des hémorragies, des perforations, des appendicites et des pancréatites. Des arthralgies sont presque toujours présentes et des myalgies apparaissent chez la moitié des patients. Des anomalies cardiaques et cérébrales (céphalées) sont également rapportées, ainsi que des manifestations oculaires et génitales (orchite)."
04,4A44.5,Syndrome des nœuds lymphatiques cutanéomuqueux,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/540285662,"Le syndrome adéno-cutanéo-muqueux (maladie de Kawasaki) est une vascularite aigüe, répartie à l'échelle mondiale chez des jeunes enfants, affectant des artères de moyen à petit calibre, et en l'absence de traitement, conduit à des anévrismes des artères coronaires dans environ un quart des cas. Les signes cardinaux incluent une lymphadénopathie cervicale, une injection conjonctivale, un érythème (maculopapuleux, une érythrodermie ou un érythème polymorphe), une langue fraise, un érythème oropharyngé, un érythème et un gonflement des mains et des pieds avec desquamation péri-unguéale. La cause est inconnue mais on pense qu'elle peut être environnementale, possiblement à partir d'une infection virale. Une variante de la maladie est liée à l'infection par le SARS CoV-2."
04,4A44.6,Syndrome de Sneddon,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/1474816492,"Le syndrome de Sneddon associe livedo reticularis et signes neurologiques. Le livedo est permanent, cyanosé, sans infiltration, et touche les membres, le tronc et parfois le visage. Les signes neurologiques apparaissent plus tardivement et comprennent les accidents vasculaires cérébraux, l'épilepsie, les vertiges et plus rarement un syndrome pseudobulbaire, une chorée, des épisodes d'amnésie ou une amaurose transitoire."
04,4A44.7,Angiite primaire du système nerveux central,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/2130738127,"Dans l'angiite primaire du système nerveux central, la vascularite est limitée au système nerveux central. L'angiite primaire du système nerveux central est une maladie très rare, et sa manifestation peut être imitée par de nombreuses autres maladies. Les patients souffrant d'angiite primaire présentent souvent des maux de tête, une altération de l'état mental allant de l'un à l'autre et des événements ressemblant à des accidents ischémiques transitoires. Le diagnostic repose souvent sur l'angiographie, bien que la biopsie cérébrale reste le seul test de diagnostic définitif."
04,4A44.8,Thromboangéite oblitérante,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/1000683110,"La thromboangéite oblitérante (TAO), ou maladie de Buerger, est une affection inflammatoire occlusive segmentaire des artères et des veines, avec thrombose et recanalisation des vaisseaux touchés. Il s'agit d'une maladie inflammatoire non athérosclérotique affectant les artères et les veines de petite et moyenne taille des extrémités supérieures et inférieures. Le TAO peut être distingué des autres types de vascularite en raison de sa tendance à se produire chez les jeunes hommes. L'étiologie et la pathogénie du TAO restent inconnues ; cependant, la consommation de tabac joue un rôle clé dans l'initiation et la persistance de la maladie."
04,4A44.9,Vascularite à petits vaisseaux à complexe immunitaire,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/548938147,
04,4A44.90,Vascularite cryoglobulinémique,category,4A44.9,http://id.who.int/icd/release/11/2024-01/mms/55133785,"Vascularite avec dépôts immuns de cryoglobuline affectant les petits vaisseaux (principalement des capillaires, des veinules ou des artérioles) et associée à la présence de cryoglobulines dans le serum. La peau et les glomérules sont souvent atteints."
04,4A44.91,Vascularite urticarienne hypocomplémentémique,category,4A44.9,http://id.who.int/icd/release/11/2024-01/mms/629572966,"Vascularite accompagnée d'urticaire et d'une hypocomplémentémie affectant les petits vaisseaux (c'est-à-dire les capillaires, les veinules ou les artérioles), et associée à des anticorps anti-C1q. La glomérulonéphrite, l'arthrite, la maladie pulmonaire obstructive et l'inflammation oculaire sont fréquentes. (Chapel Hill Consensus Conference, 2011)"
04,4A44.92,Vascularite à IgA,category,4A44.9,http://id.who.int/icd/release/11/2024-01/mms/1629105375,"Vascularite avec dépôts immuns de IgA1 affectant les petits vaisseaux (principalement des capillaires, des veinules ou des artérioles). Elle touche souvent la peau et l'intestin et provoque fréquemment de l'arthrite. Une glomérulonéphrite indiscernable de la néphropathie à IgA peut survenir."
04,4A44.9Y,Autres vascularite à petits vaisseaux à complexe immunitaire,category,4A44.9,http://id.who.int/icd/release/11/2024-01/mms/548938147/other,
04,4A44.9Z,"Vascularite à petits vaisseaux à complexe immunitaire, sans précision",category,4A44.9,http://id.who.int/icd/release/11/2024-01/mms/548938147/unspecified,
04,4A44.A,Vascularite associée aux anticorps cytoplasmiques antineutrophiles,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/1404622826,"Vascularite nécrosante avec peu ou pas de dépôts immunitaires, affectant surtout les petits vaisseaux (capillaires, veinules, artérioles et petites artères), associée à la MPO-ANCA ou à la PR3-ANCA. Tous les patients ne présentent pas d'ANCA. Ajouter un préfixe indiquant la réactivité ANCA, par exemple PR3-ANCA, MPO-ANCA, ANCA-négatif."
04,4A44.A0,Polyangiite microscopique,category,4A44.A,http://id.who.int/icd/release/11/2024-01/mms/999231798,"Vascularite nécrosante, avec peu ou pas de dépôts immunitaires, affectant principalement les petits vaisseaux (c'est-à-dire les capillaires, les veinules ou les artérioles). Une artérite nécrosante impliquant des artères de petite et moyenne taille peut être présente. La glomérulonéphrite nécrosante est très fréquente. Une capillarite pulmonaire se produit souvent. L'inflammation granulomateuse est absente."
04,4A44.A1,Granulomatose avec polyangéite,category,4A44.A,http://id.who.int/icd/release/11/2024-01/mms/1020056159,"inflammation granulomateuse nécrosante touchant habituellement les voies respiratoires supérieures et inférieures, et vascularite nécrosante affectant surtout les vaisseaux de petit à moyen calibre (par ex. capillaires, veinules, artérioles, artères et veines). Une glomérulonéphrite nécrosante est fréquente. (Arthritis Rheum 1990;33:1101-1107)"
04,4A44.A2,Granulomatose à éosinophiles avec polyangéite,category,4A44.A,http://id.who.int/icd/release/11/2024-01/mms/835880885,"Inflammation granulomateuse nécrosante et éosinophilique touchant souvent l'appareil respiratoire, avec vascularite nécrosante affectant surtout les vaisseaux de petit à moyen calibre, et associée à l'asthme et à l'éosinophilie. L'ANCA est plus fréquente lorsque la glomérulonéphrite est présente. (Arthritis Rheum 1990;33:1094-1100)"
04,4A44.AY,Autres vascularite associée aux anticorps cytoplasmiques antineutrophiles,category,4A44.A,http://id.who.int/icd/release/11/2024-01/mms/1404622826/other,
04,4A44.AZ,"Vascularite associée aux anticorps cytoplasmiques antineutrophiles, sans précision",category,4A44.A,http://id.who.int/icd/release/11/2024-01/mms/1404622826/unspecified,
04,4A44.B,Vascularite leucocytoclastique,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/748282847,"La vascularite leucocytoclasique (vascularite d'hypersensibilité ; angiite d'hypersensibilité) est un terme histopathologique couramment utilisé pour désigner une vascularite des petits vaisseaux. Elle peut être localisée à la peau ou se manifester dans d'autres organes. Les organes internes les plus fréquemment touchés sont les articulations, le tractus gastro-intestinal et les reins. Le pronostic est bon en l'absence d'atteinte interne. La vascularite leucocytoclasique a de nombreuses causes, notamment des infections, des médicaments et des maladies auto-immunes systémiques, mais aucune cause n'est identifiée chez jusqu'à 50 % des patients atteints de cette affection."
04,4A44.B0,Vascularite leucocytoclastique cutanée,category,4A44.B,http://id.who.int/icd/release/11/2024-01/mms/247535295,"Vascularite leucocytoclasique des petits vaisseaux de la peau, de cause non précisée ou inconnue"
04,4A44.BY,Autres vascularite leucocytoclastique,category,4A44.B,http://id.who.int/icd/release/11/2024-01/mms/748282847/other,
04,4A44.BZ,"Vascularite leucocytoclastique, sans précision",category,4A44.B,http://id.who.int/icd/release/11/2024-01/mms/748282847/unspecified,
04,4A44.Y,Autre vascularite précisée,category,4A44,http://id.who.int/icd/release/11/2024-01/mms/572581721/other,
04,4A44.Z,"Vascularite, sans précision",category,4A44,http://id.who.int/icd/release/11/2024-01/mms/572581721/unspecified,
04,4A45,Syndrome des antiphospholipides,category,,http://id.who.int/icd/release/11/2024-01/mms/1173370808,"Le syndrome des antiphospholipides, aussi connu sous le nom de syndrome de Hughes, est une maladie auto-immune systémique caractérisée par la présence d'anticorps antiphospholipides (aPL) dans le sérum de patientes ayant des événements thrombotiques et/ou des complications gravidiques récurrentes."
04,4A45.0,Syndrome des antiphospholipides primaires,category,4A45,http://id.who.int/icd/release/11/2024-01/mms/85700944,
04,4A45.1,Syndrome des antiphospholipides secondaires,category,4A45,http://id.who.int/icd/release/11/2024-01/mms/138987181,
04,4A45.2,Syndrome des antiphospholipides pendant la grossesse,category,4A45,http://id.who.int/icd/release/11/2024-01/mms/1280729393,
04,4A45.3,Syndrome lupus anticoagulant-hypoprothrombinémie,category,4A45,http://id.who.int/icd/release/11/2024-01/mms/136346238,
04,4A45.Z,"Syndrome des antiphospholipides, sans précision",category,4A45,http://id.who.int/icd/release/11/2024-01/mms/1173370808/unspecified,
04,4A4Y,Autres maladies auto-immunes systémiques précisées non spécifiques d'organe,category,,http://id.who.int/icd/release/11/2024-01/mms/1008515027/other,
04,4A4Z,"Maladies auto-immunes systémiques non spécifiques d'organe, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/1008515027/unspecified,
04,,Troubles auto-inflammatoires,block,04,http://id.who.int/icd/release/11/2024-01/mms/2115467890,
04,4A60,Syndromes auto-inflammatoires monogéniques,category,,http://id.who.int/icd/release/11/2024-01/mms/1576710885,"Maladies autoinflammatoires héréditaires monogéniques caractérisées par une inflammation généralisée, apparemment non provoquée, en l'absence d'infection ou d'auto-anticorps à titre élevé."
04,4A60.0,Fièvre méditerranéenne familiale,category,4A60,http://id.who.int/icd/release/11/2024-01/mms/1373335705,"La FMF est une maladie auto-inflammatoire associée à des mutations de la pyrine entraînant une production accrue d'IL1 bêta. Cette maladie entraine des poussées inflammatoires sous forme de fièvre et de sérosite sous forme d'inflammation péritonéale, pleurale ou synoviale avec une augmentation des réactifs en phase aigüe."
04,4A60.1,Syndromes périodiques associés à la cryopyrine,category,4A60,http://id.who.int/icd/release/11/2024-01/mms/2139918612,"Le CAPS est une maladie auto-inflammatoire associée à des changements de gain de fonction dans la protéine cryopyrine, entraînant une activation de l'inflammasome et une production accrue d'IL1 bêta. Il en résulte des signes cliniques et des symptômes d'inflammation sous forme d'éruption cutanée, de fièvre, de symptômes articulaires et oculaires avec une augmentation des réactifs de phase aigüe."
04,4A60.2,Syndrome périodique associé au récepteur 1 du facteur de nécrose tumorale,category,4A60,http://id.who.int/icd/release/11/2024-01/mms/1869883509,"Le TRAPS est une maladie auto-inflammatoire associée à des mutations hétérozygotes du gène codant pour le récepteur 1 du facteur de nécrose tumorale (TNF) (TNFR1), qui se traduit par des crises cliniques d'inflammation sous forme de fièvre et de sérosité sous forme d'inflammation péritonéale, pleurale ou synoviale, ainsi que par une augmentation des réactifs de phase aigüe."
04,4A60.Y,Autres syndromes auto-inflammatoires monogéniques,category,4A60,http://id.who.int/icd/release/11/2024-01/mms/1576710885/other,
04,4A60.Z,"Syndromes auto-inflammatoires monogéniques, sans précision",category,4A60,http://id.who.int/icd/release/11/2024-01/mms/1576710885/unspecified,
04,4A61,Syndrome SAPHO,category,,http://id.who.int/icd/release/11/2024-01/mms/1901494067,"Le syndrome SAPHO est caractérisé par une constellation de symptômes et de signes incluant une synovite, une acné conglobata ou des fulminans, une pustulose palmo-plantaire, une hyperostose et une ostéite. Son étiologie est mal comprise."
04,4A62,Maladie de Behçet,category,,http://id.who.int/icd/release/11/2024-01/mms/1668927157,"La maladie de Behçet est une maladie dont l'étiopathogénie est incomplètement comprise, caractérisée par des ulcères aphteux oraux et/ou génitaux récurrents accompagnés de lésions inflammatoires cutanées, oculaires, articulaires, gastro-intestinales et/ou du système nerveux central. Une vascularite des petits vaisseaux, une vasculopathie thrombotique, une artérite et des anévrismes artériels peuvent survenir. Sa prévalence est élevée de la Méditerranée orientale à la Chine et au Japon, en passant par l'Asie centrale."
04,4A6Y,Autres troubles auto-inflammatoires,category,,http://id.who.int/icd/release/11/2024-01/mms/2115467890/other,
04,4A6Z,"Troubles auto-inflammatoires, sans précision",category,,http://id.who.int/icd/release/11/2024-01/mms/2115467890/unspecified,
04,,Affections allergiques ou d'hypersensibilité,block,04,http://id.who.int/icd/release/11/2024-01/mms/642618805,"L'allergie est une réaction d'hypersensibilité initiée par des mécanismes immunologiques avérés.

L'hypersensibilité est caractérisée par des affections ressemblant cliniquement à l'allergie et provoquant des symptômes ou des signes objectivement reproductibles, initiés par l'exposition à un stimulus défini à une dose tolérée par des sujets normaux."
04,4A80,Troubles allergiques ou d'hypersensibilité intéressant les voies respiratoires,category,,http://id.who.int/icd/release/11/2024-01/mms/1531458929,Les affections allergiques ou d'hypersensibilité touchant les voies respiratoires comprennent plusieurs affections cliniquement différentes qui peuvent être considérées comme des troubles d'hypersensibilité des voies respiratoires supérieures et inférieures. La classification de ces affections est complexe.
04,4A80.0,Bronchospasme d'origine médicamenteuse,category,4A80,http://id.who.int/icd/release/11/2024-01/mms/667435406,"Le bronchospasme induit par les médicaments est une manifestation clinique courante déclenchée par divers médicaments. Sa gravité peut aller de légère à grave, voire être fatale en cas de lésions cérébrales postanoxiques. Elle peut se manifester comme un événement isolé ou en combinaison avec d'autres symptômes comme représentation de l'anaphylaxie médicamenteuse."
04,4A80.1,Bronchospasme provoqué par une allergie à une substance alimentaire,category,4A80,http://id.who.int/icd/release/11/2024-01/mms/1350421262,"Le bronchospasme provoqué par l'allergie aux allergènes alimentaires est une manifestation clinique déclenchée par divers aliments en tant que phénotype de l'hypersensibilité alimentaire. Il est plus fréquent chez les jeunes patients atopiques et les aliments les plus fréquemment responsables de ces réactions sont le lait de vache, l'arachide, l'œuf et les noix. Cette présentation clinique peut se manifester comme un événement isolé ou en combinaison avec d'autres symptômes comme une manifestation d'anaphylaxie induite par des médicaments."
04,4A80.Y,Autres troubles allergiques ou d'hypersensibilité intéressant les voies respiratoires,category,4A80,http://id.who.int/icd/release/11/2024-01/mms/1531458929/other,
04,4A80.Z,"Troubles allergiques ou d'hypersensibilité intéressant les voies respiratoires, sans précision",category,4A80,http://id.who.int/icd/release/11/2024-01/mms/1531458929/unspecified,
04,4A81,Troubles allergiques ou d'hypersensibilité intéressant les yeux,category,,http://id.who.int/icd/release/11/2024-01/mms/454856168,Les affections allergiques ou d'hypersensibilité touchant l'œil comprennent plusieurs affections cliniquement différentes qui peuvent être considérées comme des troubles d'hypersensibilité de la surface oculaire. La classification de ces affections est complexe.
04,4A82,Troubles allergiques ou d'hypersensibilité de la peau ou des muqueuses,category,,http://id.who.int/icd/release/11/2024-01/mms/1047945302,Les troubles allergiques ou d'hypersensibilité touchant la peau et les muqueuses comprennent un groupe hétérogène de troubles affectant la peau et les muqueuses dont l'allergie ou l'hypersensibilité jouent un rôle.
04,4A83,Troubles allergiques ou d'hypersensibilité du tractus gastro-intestinal,category,,http://id.who.int/icd/release/11/2024-01/mms/894935545,
04,4A83.0,Gastro-entérite à éosinophiles d'origine alimentaire,category,4A83,http://id.who.int/icd/release/11/2024-01/mms/837067101,"Maladie caractérisée par une infiltration éosinophile des différentes couches de l'estomac et de l'intestin, induite par une prise alimentaire spécifique en l'absence de toute cause connue d'éosinophilie. Elle peut survenir à tout âge et les symptômes varient en fonction du site du tractus intestinal concerné et du degré d'inflammation éosinophile. Ils peuvent inclure une ascite, une perte de poids, un œdème, une obstruction."
04,4A83.1,Œsophagite à éosinophiles provoquée par l'alimentation,category,4A83,http://id.who.int/icd/release/11/2024-01/mms/1853964304,"Maladie œsophagienne chronique, immunitaire ou à médiation antigénique, caractérisée par une infiltration éosinophile de la paroi œsophagienne induite par la prise d'aliments spécifiques en l'absence de toute cause connue d'éosinophilie. Les symptômes sont liés à un dysfonctionnement de l'œsophage, notamment les troubles de l'alimentation, les symptômes de reflux, les vomissements, la dysphagie et l'impaction alimentaire."
04,4A83.Y,Autres troubles allergiques ou d'hypersensibilité du tractus gastro-intestinal,category,4A83,http://id.who.int/icd/release/11/2024-01/mms/894935545/other,
04,4A83.Z,"Troubles allergiques ou d'hypersensibilité du tractus gastro-intestinal, sans précision",category,4A83,http://id.who.int/icd/release/11/2024-01/mms/894935545/unspecified,
04,4A84,Anaphylaxie,category,,http://id.who.int/icd/release/11/2024-01/mms/1868068711,"L'anaphylaxie est une réaction d'hypersensibilité sévère, potentiellement létale, caractérisée par l'apparition brutale de troubles respiratoires et circulatoires, pouvant engager le pronostic vital. Elle est généralement, mais pas systématiquement, associée à des atteintes cutanées ou muqueuses."
04,4A84.0,Anaphylaxie due à une réaction allergique à la nourriture,category,4A84,http://id.who.int/icd/release/11/2024-01/mms/1729383028,"Réaction rapidement progressive, multisystémique et potentiellement mortelle à l'exposition à un allergène alimentaire auquel le sujet affecté a été préalablement sensibilisé."
04,4A84.1,Anaphylaxie d'origine médicamenteuse,category,4A84,http://id.who.int/icd/release/11/2024-01/mms/1200133657,"Anaphylaxie attribuable à un médicament. Lorsqu'elle est grave, elle peut être fatale. Cette réaction systémique se développe généralement dans les minutes ou les heures qui suivent l'administration du médicament, elle est souvent grave et peut être fatale. Les médicaments qui provoquent le plus fréquemment l'anaphylaxie sont les antibiotiques, en particulier les pénicillines. Cliniquement, il peut y avoir des vertiges ou des évanouissements prémonitoires, des picotements et des érythèmes cutanés, suivis d'urticaire, d'angio-oedème, de bronchospasme, de douleurs abdominales et de collapsus vasomoteur."
04,4A84.2,Anaphylaxie due au venin d'insecte,category,4A84,http://id.who.int/icd/release/11/2024-01/mms/1095261642,"L'anaphylaxie due au venin d'insecte est une réaction d'hypersensibilité systémique sévère se manifestant par l'apparition rapide de symptômes et de signes cutanés, vasculaires ou respiratoires, isolés ou associés, après exposition (principalement par piqûre) à un venin d'insecte chez un patient sensibilisé."
04,4A84.3,Anaphylaxie provoquée par des facteurs physiques,category,4A84,http://id.who.int/icd/release/11/2024-01/mms/2025061243,"L'anaphylaxie provoquée par des facteurs physiques couvre un groupe de phénotypes d'anaphylaxie dans lesquels les facteurs physiques sont les principaux déclencheurs. Les plus pertinentes sont : l'anaphylaxie induite par l'exercice, l'anaphylaxie induite par l'alimentation, l'anaphylaxie induite par le froid."
